__stool_NN_2	solid excretory product evacuated from the bowels 
__globe_mallow_NN_1	genus of coarse herbs and subshrubs of arid North and South America having pink or scarlet flowers and globose fruits 
__underlayment_NN_1	a pad placed under a carpet 
__pattern_NN_5	a model considered worthy of imitation the American constitution has provided a pattern for many republics 
__shooting_star_NN_1	a streak of light in the sky at night that results when a meteoroid hits the earth s atmosphere and air friction causes the meteoroid to melt or vaporize or explode 
__viscus_NN_1	a main organ that is situated inside the body 
__klinefelter_NN_1	United States physician who first described the XXY-syndrome born in 1912 
__austronesia_NN_1	islands of central and South Pacific Indonesia and Melanesia and Micronesia and Polynesia 
__clip_NN_3	any of various small fasteners used to hold loose articles together 
__regulation_time_NN_1	sports the normal prescribed duration of a game the game was finished in regulation time 
__sailing_NN_2	riding in a sailboat 
__trouser_NN_1	usually in the plural a garment extending from the waist to the knee or ankle covering each leg separately he had a sharp crease in his trousers 
__myosotis_NN_1	forget-me-nots scorpion grass 
__essential_amino_acid_NN_1	an amino acid that is required by animals but that they cannot synthesize must be supplied in the diet 
__stizostedion_NN_1	pike-perches 
__achromatize_VB_1	remove color from achromatize the lenses 
__christian_theology_NN_1	the teachings of Christian churches 
__genus_cyprinus_NN_1	type genus of the family Cyprinidae carp 
__trichophaga_tapetzella_NN_1	larvae feed on carpets and other woolens 
__istiophorus_NN_1	type genus of the Istiophoridae 
__iglu_NN_1	an Eskimo hut usually built of blocks of sod or snow in the shape of a dome 
__clupeid_fish_NN_1	any of numerous soft-finned schooling food fishes of shallow waters of northern seas 
__aken_NN_1	a city in western Germany near the Dutch and Belgian borders formerly it was Charlemagne s northern capital 
__puff_VB_8	blow hard and loudly he huffed and puffed as he made his way up the mountain 
__windsock_NN_1	a truncated cloth cone mounted on a mast used e g at airports to show the direction of the wind 
__friedcake_NN_1	small cake in the form of a ring or twist or ball or strip fried in deep fat 
__genus_drynaria_NN_1	large robust epiphytic ferns of tropical forest and scrub Africa and Asia and Australia 
__stanislavsky_NN_1	Russian actor and theater director who trained his actors to emphasize the psychological motivation of their roles 1863-1938 
__sweet_cherry_NN_2	any of several fruits of cultivated cherry trees that have sweet flesh 
__samoan_islands_NN_1	a group of volcanic islands in the South Pacific midway between Hawaii and Australia its climate and scenery and Polynesian culture make it a popular tourist stop 
__maltreater_NN_1	someone who abuses 
__luminescence_NN_1	light not due to incandescence occurs at low temperatures 
__atmospheric_electricity_NN_1	electrical discharges in the atmosphere 
__support_VB_9	play a subordinate role to another performer Olivier supported Gielgud beautifully in the second act 
__punch-up_NN_1	a fistfight the quarrel ended in a punch-up 
__dogfight_NN_4	a violent fight between dogs sometimes organized illegally for entertainment and gambling 
__lower_egypt_NN_1	one of the two main administrative districts of Egypt consists of the Nile delta 
__wealthy_person_NN_1	a person who possesses great material wealth 
__porto_NN_1	port city in northwest Portugal noted for port wine 
__purchase_NN_4	the mechanical advantage gained by being in a position to use a lever 
__zygomatic_arch_NN_1	the slender arch formed by the temporal process of the cheekbone that bridges to the zygomatic process of the temporal bone 
__prentice_NN_1	works for an expert to learn a trade 
__rpa-abb_NN_1	an urban hit squad and guerrilla group of the Communist Party in the Philippines formed in the 1980s 
__order_marsupialia_NN_1	coextensive with the subclass Metatheria 
__feminineness_NN_1	the properties characteristic of the female sex 
__starches_NN_1	foodstuff rich in natural starch especially potatoes rice bread 
__titfer_NN_1	a hat Cockney rhyming slang `tit for tat rhymes with `hat 
__etymologize_VB_2	construct the history of words 
__latent_heat_NN_1	heat absorbed or radiated during a change of phase at a constant temperature and pressure 
__mule_NN_1	hybrid offspring of a male donkey and a female horse usually sterile 
__cambridge_NN_2	a city in Massachusetts just to the north of Boston site of Harvard University and the Massachusetts Institute of Technology 
__melanerpes_NN_1	a genus of Picidae 
__making_known_NN_1	a speech act that conveys information 
__sense_impression_NN_1	an unelaborated elementary awareness of stimulation a sensation of touch 
__tutor_VB_2	act as a guardian to someone 
__circuit_court_of_appeals_NN_1	one of the twelve federal United States courts of appeals that cover a group of states known as a `circuit 
__commoner_NN_1	a person who holds no title 
__startup_NN_2	the act of starting a new operation or practice he opposed the inauguration of fluoridation the startup of the new factory was delayed by strikes 
__trichostema_NN_1	genus of North American aromatic herbs or subshrubs blue curls 
__push_NN_3	enterprising or ambitious drive Europeans often laugh at American energy 
__phoca_vitulina_NN_1	small spotted seal of coastal waters of the northern hemisphere 
__gust_NN_1	a strong current of air the tree was bent almost double by the gust 
__lanset_NN_1	East Indian tart yellow berrylike fruit 
__flatbread_NN_1	any of various breads made from usually unleavened dough 
__suffocate_VB_7	struggle for breath have insufficient oxygen intake he swallowed a fishbone and gagged 
__caecilian_NN_1	any of the small slender limbless burrowing wormlike amphibians of the order Gymnophiona inhabit moist soil in tropical regions 
__way_NN_2	how a result is obtained or an end is achieved a means of control an example is the best agency of instruction the true way to success 
__gale_NN_1	a strong wind moving 45-90 knots force 7 to 10 on Beaufort scale 
__hematohiston_NN_1	a colorless protein obtained by removing heme from hemoglobin the oxygen carrying compound in red blood cells 
__tulip_NN_1	any of numerous perennial bulbous herbs having linear or broadly lanceolate leaves and usually a single showy flower 
__local_area_network_NN_1	a local computer network for communication between computers especially a network connecting computers and word processors and other electronic office equipment to create a communication system between offices 
__front_NN_7	meteorology the atmospheric phenomenon created at the boundary between two different air masses 
__ursus_NN_1	type genus of Ursidae brown bears in some classifications genus Ursus includes all bears 
__wood_NN_8	a golf club with a long shaft used to hit long shots originally made with a wooden head metal woods are now standard 
__front_line_NN_1	the line along which opposing armies face each other 
__complaint_NN_5	criminal law a pleading describing some wrong or offense he was arrested on a charge of larceny 
__san_joaquin_valley_NN_1	a vast valley in central California known for its rich farmland 
__trap_NN_5	the act of concealing yourself and lying in wait to attack by surprise 
__yafo_NN_1	a port in western Israel on the Mediterranean incorporated into Tel Aviv in 1950 
__little_horn_NN_1	a river that flows from northern Wyoming into the Bighorn River in southern Montana site of Custer s Last Stand 
__twosome_NN_2	a pair who associate with one another the engaged couple an inseparable twosome 
__pyjama_NN_2	usually plural loose-fitting nightclothes worn for sleeping or lounging have a jacket top and trousers 
__naphtha_NN_1	any of various volatile flammable liquid hydrocarbon mixtures used chiefly as solvents 
__reveller_NN_1	a celebrant who shares in a noisy party the clubs attract revelers as young as thirteen 
